id;age;gender;country;languaje;category
19426;43;male;Russia;Spanish;ScienceFiction
19427;31;other;Russia;English;Adventure
19428;71;male;Brazil;Italian;Comedy
19429;76;female;Portugal;Italian;Action
19430;73;male;Russia;English;ScienceFiction
19431;28;female;Mexico;Italian;Action
19432;55;male;Argentina;English;Action
19433;36;other;Russia;English;Animation
19434;21;male;Croatia;English;Adventure
19435;84;male;Canada;Spanish;Comedy
19436;76;female;France;Portuguese;Comedy
19437;12;female;Brazil;English;ScienceFiction
19438;67;female;Croatia;English;ScienceFiction
19439;52;male;Colombia;Italian;Action
19440;24;male;Spain;Italian;ScienceFiction
19441;23;female;Brazil;Portuguese;Adventure
19442;25;female;Colombia;English;Adventure
19443;52;male;France;Spanish;Animation
19444;17;male;Argentina;English;Animation
19445;78;male;France;Spanish;Action
19446;37;male;Portugal;English;Comedy
19447;46;female;France;Spanish;Action
19448;68;male;France;Spanish;Action
19449;73;female;Japan;English;Animation
19450;33;female;Mexico;Italian;ScienceFiction
19451;26;female;Portugal;English;Animation
19452;46;female;Croatia;English;ScienceFiction
19453;70;female;U.S;English;Adventure
19454;14;male;Japan;English;Adventure
19455;27;male;Japan;French;Action
19456;25;male;Portugal;Spanish;Animation
19457;15;male;U.S;French;Action
19458;58;female;Mexico;Spanish;Adventure
19459;24;male;Croatia;Spanish;Action
19460;18;male;Portugal;English;Comedy
19461;66;female;Canada;French;ScienceFiction
19462;31;male;Japan;Spanish;Action
19463;34;male;Colombia;French;Action
19464;70;male;Croatia;Spanish;Animation
19465;47;male;U.S;English;ScienceFiction
19466;28;male;Russia;English;Comedy
19467;41;other;Russia;English;Action
19468;65;male;Spain;English;Action
19469;37;female;Portugal;English;Comedy
19470;18;female;Brazil;English;Adventure
19471;12;male;Spain;Portuguese;Animation
19472;17;male;Brazil;English;Adventure
19473;18;female;Portugal;English;Animation
19474;64;other;Colombia;Portuguese;Adventure
19475;45;female;Colombia;Spanish;Animation
19476;38;female;Russia;English;Comedy
19477;70;other;Colombia;Portuguese;ScienceFiction
19478;41;female;Canada;Italian;ScienceFiction
19479;49;female;Colombia;English;Action
19480;67;female;Brazil;English;ScienceFiction
19481;49;female;Russia;French;Comedy
19482;43;female;Portugal;English;Action
19483;54;female;Mexico;French;Comedy
19484;15;female;Italy;English;Animation
19485;14;male;France;English;Adventure
19486;73;male;France;English;Action
19487;26;female;Croatia;English;Adventure
19488;30;male;Colombia;French;ScienceFiction
19489;16;male;Portugal;English;ScienceFiction
19490;60;female;Russia;Spanish;Comedy
19491;44;female;Argentina;English;Action
19492;79;male;Colombia;English;Adventure
19493;58;male;Japan;English;Comedy
19494;13;female;France;Italian;Animation
19495;50;male;Brazil;English;Animation
19496;43;other;Portugal;Spanish;Comedy
19497;55;male;Japan;Spanish;Comedy
19498;85;female;Spain;Portuguese;Animation
19499;47;female;Japan;English;Action
19500;33;male;Japan;English;Adventure
19501;72;male;Colombia;Spanish;Action
19502;73;female;Italy;English;ScienceFiction
19503;35;other;Spain;English;Adventure
19504;55;male;Mexico;English;Action
19505;58;male;Colombia;Spanish;Adventure
19506;47;male;Mexico;English;Adventure
19507;74;male;Italy;English;Animation
19508;31;other;U.S;Spanish;ScienceFiction
19509;18;female;Portugal;French;Animation
19510;11;female;Brazil;English;Adventure
19511;33;other;Mexico;Italian;Action
19512;35;male;Portugal;English;Comedy
19513;85;male;Brazil;English;Animation
19514;59;male;Mexico;English;ScienceFiction
19515;59;other;Portugal;Spanish;Comedy
19516;73;male;Argentina;English;Animation
19517;42;female;Canada;English;Action
19518;65;male;Canada;English;Animation
19519;20;male;Croatia;English;Animation
19520;22;male;U.S;Italian;Animation
19521;60;female;Canada;Spanish;Comedy
19522;75;male;Russia;English;Adventure
19523;47;female;Brazil;Italian;Animation
19524;64;female;U.S;French;Comedy
19525;44;male;Japan;English;Action
19526;70;male;Japan;English;ScienceFiction
19527;24;other;Japan;English;Animation
19528;51;male;Portugal;Spanish;Comedy
19529;69;female;Portugal;Italian;Adventure
19530;41;female;Russia;English;Comedy
19531;47;other;Argentina;English;Animation
19532;12;male;Canada;English;Adventure
19533;77;male;Canada;Spanish;Animation
19534;73;female;Russia;Spanish;Adventure
19535;19;female;Portugal;English;Action
19536;27;female;Colombia;English;Adventure
19537;24;male;Croatia;Italian;Comedy
19538;64;female;Canada;English;Action
19539;77;male;Russia;English;Comedy
19540;29;female;U.S;English;Adventure
19541;64;female;Argentina;English;Animation
19542;73;other;U.S;English;Adventure
19543;56;female;Brazil;English;Comedy
19544;59;male;Russia;English;Action
19545;46;female;Japan;English;Comedy
19546;61;female;Italy;English;Animation
19547;31;female;Mexico;Portuguese;Adventure
19548;18;female;Japan;Italian;Action
19549;16;female;Brazil;Italian;Comedy
19550;70;male;France;English;ScienceFiction
19551;32;other;Japan;English;Animation
19552;60;male;Canada;English;Adventure
19553;18;female;Colombia;Portuguese;Adventure
19554;63;male;Mexico;Italian;Action
19555;40;other;Russia;English;Adventure
19556;57;male;Portugal;English;Action
19557;72;male;U.S;English;ScienceFiction
19558;43;female;Argentina;French;Comedy
19559;51;male;U.S;Spanish;Comedy
19560;52;female;Spain;Spanish;ScienceFiction
19561;25;male;Spain;Spanish;Animation
19562;58;male;Argentina;Spanish;Animation
19563;40;male;Colombia;English;ScienceFiction
19564;55;male;Croatia;English;Animation
19565;54;male;Mexico;English;Action
19566;29;female;Mexico;English;Adventure
19567;85;female;U.S;English;Comedy
19568;60;male;France;French;Action
19569;47;male;France;French;ScienceFiction
19570;22;female;Russia;Spanish;Animation
19571;30;female;Croatia;English;Adventure
19572;47;female;Portugal;English;ScienceFiction
19573;40;other;Brazil;Spanish;Comedy
19574;85;male;Mexico;English;Comedy
19575;75;female;France;Spanish;Comedy
19576;34;other;Russia;English;Animation
19577;39;male;Canada;English;ScienceFiction
19578;63;male;Japan;English;ScienceFiction
19579;37;female;Colombia;French;ScienceFiction
19580;31;male;Argentina;English;Animation
19581;28;male;Croatia;Portuguese;Animation
19582;22;male;Canada;English;Comedy
19583;35;other;Russia;English;Adventure
19584;54;female;Portugal;English;Action
19585;74;female;Japan;French;Animation
19586;78;male;Brazil;Spanish;ScienceFiction
19587;16;female;Colombia;Portuguese;Comedy
19588;46;other;Colombia;Portuguese;Adventure
19589;22;female;Croatia;English;Action
19590;73;other;Canada;Italian;ScienceFiction
19591;63;female;Spain;French;ScienceFiction
19592;52;female;Colombia;English;Comedy
19593;53;male;Italy;Portuguese;Comedy
19594;13;other;Croatia;English;Comedy
19595;30;female;Colombia;Spanish;Comedy
19596;13;female;U.S;Portuguese;Adventure
19597;61;male;France;English;Animation
19598;23;other;Russia;French;Action
19599;69;male;Brazil;Spanish;Adventure
19600;56;male;Croatia;Portuguese;Animation
19601;27;female;Croatia;Spanish;Comedy
19602;70;female;Japan;French;Adventure
19603;23;female;France;English;ScienceFiction
19604;27;male;Canada;English;Adventure
19605;23;female;Colombia;Spanish;Action
19606;70;male;Canada;English;Comedy
19607;41;male;Colombia;English;Adventure
19608;82;female;Canada;English;Comedy
19609;21;other;Japan;French;Action
19610;53;male;Italy;English;Action
19611;59;female;Argentina;English;ScienceFiction
19612;55;female;Portugal;English;Comedy
19613;30;male;Portugal;English;Action
19614;82;male;Colombia;English;ScienceFiction
19615;56;male;U.S;English;Adventure
19616;24;male;Croatia;Italian;Animation
19617;82;female;Colombia;Spanish;Adventure
19618;85;female;Italy;English;ScienceFiction
19619;71;male;Spain;English;Action
19620;55;female;U.S;French;Comedy
19621;79;female;Spain;Portuguese;ScienceFiction
19622;57;male;Brazil;Italian;ScienceFiction
19623;66;female;Italy;Spanish;Comedy
19624;80;male;Croatia;French;Animation
19625;71;female;Portugal;Spanish;ScienceFiction
19626;75;male;Brazil;English;Action
19627;76;male;Croatia;French;Animation
19628;51;female;France;English;Adventure
19629;82;male;Brazil;Spanish;Action
19630;53;male;U.S;English;Adventure
19631;11;female;Japan;Italian;Animation
19632;72;female;Japan;Spanish;ScienceFiction
19633;21;female;Russia;Spanish;Adventure
19634;77;male;Mexico;Portuguese;Comedy
19635;48;female;Mexico;Portuguese;Action
19636;81;male;Japan;English;ScienceFiction
19637;43;female;France;English;Comedy
19638;62;female;Russia;Portuguese;Adventure
19639;53;male;Japan;Portuguese;ScienceFiction
19640;64;male;Argentina;Italian;Adventure
19641;36;male;Spain;English;Comedy
19642;57;male;Spain;Italian;Adventure
19643;73;male;Canada;Spanish;ScienceFiction
19644;36;female;France;Spanish;Adventure
19645;47;other;Japan;English;Action
19646;70;male;Colombia;English;Adventure
19647;40;other;Japan;English;Comedy
19648;51;male;Spain;Portuguese;ScienceFiction
19649;14;female;Italy;Portuguese;Adventure
19650;70;male;Brazil;English;Comedy
19651;72;female;Portugal;English;ScienceFiction
19652;80;other;Italy;Spanish;Adventure
19653;11;female;Canada;English;Adventure
19654;68;female;U.S;English;Adventure
19655;77;other;Russia;Portuguese;Adventure
19656;46;male;U.S;English;Comedy
19657;68;male;Japan;English;Comedy
19658;74;male;France;English;Comedy
19659;30;female;Italy;English;Adventure
19660;72;female;Mexico;English;Animation
19661;21;male;Argentina;Italian;ScienceFiction
19662;24;female;Italy;Portuguese;Action
19663;30;female;France;English;Comedy
19664;76;other;Brazil;French;Adventure
19665;56;male;U.S;English;Comedy
19666;35;female;Argentina;English;Adventure
19667;32;other;Spain;Spanish;Action
19668;15;male;Argentina;French;Animation
19669;32;male;Canada;English;Animation
19670;25;other;Mexico;English;ScienceFiction
19671;79;male;Japan;French;Adventure
19672;32;female;Italy;Spanish;Action
19673;73;male;Portugal;Italian;Adventure
19674;49;male;Brazil;Spanish;Adventure
19675;20;female;Croatia;Spanish;Action
19676;44;other;Canada;Italian;Adventure
19677;81;female;U.S;English;Animation
19678;51;male;France;English;Action
19679;66;female;Russia;English;Action
19680;43;male;France;English;Action
19681;54;female;Colombia;Spanish;ScienceFiction
19682;12;female;U.S;English;Comedy
19683;28;other;Russia;English;Comedy
19684;21;female;Spain;Spanish;Action
19685;21;female;Italy;English;Animation
19686;38;other;Colombia;English;Adventure
19687;56;female;Italy;Portuguese;ScienceFiction
19688;12;female;Brazil;Spanish;Adventure
19689;43;female;Mexico;Italian;Comedy
19690;22;other;Spain;English;Adventure
19691;63;other;U.S;Portuguese;ScienceFiction
19692;45;female;Colombia;English;Action
19693;48;female;Spain;English;Comedy
19694;14;female;France;English;Animation
19695;77;male;Canada;English;Animation
19696;84;female;Croatia;English;Adventure
19697;54;male;France;English;ScienceFiction
19698;65;other;Colombia;English;ScienceFiction
19699;83;male;Portugal;Spanish;Action
19700;71;male;Portugal;Spanish;Action
19701;29;male;Portugal;English;Comedy
19702;65;female;Japan;English;Animation
19703;71;female;Colombia;English;Adventure
19704;51;other;Portugal;Spanish;ScienceFiction
19705;37;female;Spain;Spanish;Animation
19706;72;female;Colombia;English;Comedy
19707;32;other;Spain;Portuguese;Adventure
19708;15;female;Japan;English;Action
19709;22;male;France;Spanish;Animation
19710;12;female;Croatia;English;Animation
19711;81;male;Argentina;Italian;Comedy
19712;47;other;Argentina;Spanish;Animation
19713;80;female;U.S;Spanish;ScienceFiction
19714;61;female;Brazil;Spanish;ScienceFiction
19715;75;other;Colombia;French;Action
19716;71;male;Mexico;English;Adventure
19717;46;male;Colombia;Italian;ScienceFiction
19718;52;female;Argentina;English;ScienceFiction
19719;12;male;Russia;Spanish;ScienceFiction
19720;63;male;Italy;English;ScienceFiction
19721;27;male;Mexico;English;Adventure
19722;47;male;Canada;English;Animation
19723;71;male;Russia;Italian;Animation
19724;51;female;Russia;Spanish;Animation
19725;45;male;Mexico;English;Adventure
19726;64;male;Japan;Portuguese;Animation
19727;43;female;Brazil;English;Adventure
19728;28;female;Argentina;English;ScienceFiction
19729;57;female;France;English;Action
19730;49;female;Colombia;French;Comedy
19731;24;male;Portugal;Spanish;Comedy
19732;20;other;Japan;English;Action
19733;84;male;Italy;French;ScienceFiction
19734;48;male;Croatia;Spanish;Adventure
19735;75;female;Argentina;English;ScienceFiction
19736;73;female;Colombia;English;Comedy
19737;44;other;Croatia;Italian;Comedy
19738;69;male;U.S;Spanish;Adventure
19739;26;male;Japan;Italian;ScienceFiction
19740;80;female;Canada;Italian;Animation
19741;82;other;Canada;English;Comedy
19742;75;male;Italy;Portuguese;ScienceFiction
19743;84;other;France;French;Adventure
19744;41;male;Portugal;Italian;ScienceFiction
19745;13;male;Russia;English;Animation
19746;64;female;Spain;English;Animation
19747;55;male;Mexico;English;Animation
19748;72;other;Portugal;English;Animation
19749;65;male;Argentina;Spanish;Comedy
19750;44;male;Portugal;English;Adventure
19751;36;male;Canada;Italian;Comedy
19752;75;female;Mexico;English;Animation
19753;37;male;Mexico;Spanish;Comedy
19754;13;male;Argentina;Italian;Adventure
19755;56;male;Italy;English;Adventure
19756;26;female;Japan;English;Adventure
19757;74;male;Spain;Spanish;Action
19758;39;female;Brazil;English;ScienceFiction
19759;15;male;Colombia;French;ScienceFiction
19760;65;male;Argentina;English;ScienceFiction
19761;68;male;Argentina;Portuguese;Animation
19762;41;female;France;Portuguese;ScienceFiction
19763;69;male;Mexico;English;Animation
19764;39;male;Canada;English;Animation
19765;55;male;Colombia;Spanish;Adventure
19766;19;male;Canada;English;Action
19767;31;male;U.S;English;Adventure
19768;66;male;Japan;French;Comedy
19769;69;female;Colombia;Portuguese;Animation
19770;35;male;Brazil;Spanish;Adventure
19771;14;male;U.S;English;Comedy
19772;13;male;Russia;English;Adventure
19773;14;male;Brazil;Portuguese;Adventure
19774;44;male;Japan;English;Comedy
19775;82;male;U.S;English;Animation
19776;39;female;Brazil;English;Comedy
19777;56;female;Italy;Italian;Comedy
19778;28;other;Portugal;English;Action
19779;80;female;Colombia;English;Action
19780;13;male;Croatia;English;Action
19781;37;male;Japan;English;ScienceFiction
19782;49;male;Canada;Spanish;Comedy
19783;28;female;Japan;French;Comedy
19784;18;female;Canada;Spanish;Action
19785;26;female;Colombia;English;Action
19786;78;female;Argentina;English;Animation
19787;65;male;Mexico;English;ScienceFiction
19788;15;female;Italy;Spanish;Adventure
19789;37;female;Japan;English;Adventure
19790;70;male;Japan;Spanish;Animation
19791;15;female;Mexico;English;Animation
19792;13;other;Brazil;Spanish;Adventure
19793;25;female;France;English;Action
19794;23;male;Argentina;French;Comedy
19795;22;female;Japan;English;ScienceFiction
19796;38;male;Colombia;Spanish;Action
19797;30;female;Brazil;Portuguese;Comedy
19798;82;male;Croatia;English;Comedy
19799;71;other;Mexico;English;Adventure
19800;41;female;Italy;English;Action
19801;33;other;Portugal;English;Comedy
19802;50;male;Mexico;English;ScienceFiction
